AccelerationX;AccelerationY;AccelerationZ;AccelerationT;Date;Timestamp;DeviceOrientation
0.30223507916883796;-0.1265722926619051;-1.1611450325571413;0.03536426565291606;2020-07-15 15:08:03;1594850883.7424831;portrait
0.3002855567277711;-0.17349711035702844;-1.126629378830256;0.04091358759981745;2020-07-15 15:08:03;1594850883.753015;portrait
0.29948284871884023;-0.21804523250402133;-1.0916353047356557;0.04980777439734396;2020-07-15 15:08:03;1594850883.755842;portrait
0.29839576581958466;-0.2589970443186507;-1.055456525288776;0.07033719993617638;2020-07-15 15:08:03;1594850883.7770061;portrait
0.2952551819488491;-0.29499238763489255;-1.0173546673461051;0.053488260092791506;2020-07-15 15:08:03;1594850883.78069;portrait
0.2879641363171168;-0.3245827435615096;-0.9766277868111012;0.058209938934048466;2020-07-15 15:08:03;1594850883.789643;portrait
0.2741013876116075;-0.3463577509592894;-0.9326850797725579;0.043640182212776324;2020-07-15 15:08:03;1594850883.824091;portrait
0.2509441932900167;-0.3591488208136832;-0.8851130822552612;0.023384203342459386;2020-07-15 15:08:03;1594850883.864141;portrait
0.2155563146061437;-0.36229005826495153;-0.8337328485506332;0.019548835664863873;2020-07-15 15:08:03;1594850883.9040508;portrait
0.1649908195611853;-0.3559001388534028;-0.7786577443791889;0.0005797662424278371;2020-07-15 15:08:03;1594850883.943867;portrait
0.096637411487272;-0.3411486970023266;-0.7203603948564262;0.14698457187378722;2020-07-15 15:08:03;1594850883.983804;portrait
0.008691523260390376;-0.32046491775864033;-0.6597424829198505;0.4292828537394513;2020-07-15 15:08:03;1594850884.023539;portrait
-0.09935750028800681;-0.2976058044074609;-0.5981675637539954;0.004149126743300258;2020-07-15 15:08:03;1594850884.06369;portrait
-0.22636713120825344;-0.2774714917348601;-0.5374061220052082;0.005534672777173455;2020-07-15 15:08:03;1594850884.103744;portrait
-0.3694103232824612;-0.26561981136695617;-0.4794876244926079;0.018254898609029624;2020-07-15 15:08:03;1594850884.1434019;portrait
-0.5238853175057318;-0.2675536902091479;-0.4265024531735686;0.01381384578778011;2020-07-15 15:08:03;1594850884.183348;portrait
-0.6838512341412838;-0.2879128882970026;-0.38039320989421327;0.011966294623860563;2020-07-15 15:08:03;1594850884.223315;portrait
-0.8425827437061418;-0.32968926973675555;-0.3427454111202906;0.010318789518841243;2020-07-15 15:08:03;1594850884.2632751;portrait
-0.9933148911870858;-0.39356696633959404;-0.31457525185358554;0.013644248980227758;2020-07-15 15:08:03;1594850884.30322;portrait
-1.130094205903035;-0.4774792401715927;-0.29612867683352384;0.017193849682257678;2020-07-15 15:08:03;1594850884.343157;portrait
