AccelerationX;AccelerationY;AccelerationZ;AccelerationT;Date;Timestamp;DeviceOrientation
0.09456034734491023;-0.2786573095279495;-0.9373361740640456;0.024109586468853195;2020-07-14 22:15:22;1594790122.2777262;portrait
0.12295444324028483;-0.2862401522983346;-0.9308892391345449;0.016066803460901724;2020-07-14 22:15:22;1594790122.2800071;portrait
0.15135201417685662;-0.2935566448811554;-0.9251572843361362;0.020859031376346593;2020-07-14 22:15:22;1594790122.281801;portrait
0.17973712205262005;-0.3006893333626173;-0.9203390314231579;0.032092037806705775;2020-07-14 22:15:22;1594790122.284026;portrait
0.20783814996007652;-0.3077505487877681;-0.9163866025640062;0.020975063215338707;2020-07-14 22:15:22;1594790122.286495;portrait
0.23509049793137016;-0.3148682363900785;-0.9129611060629588;0.03841807910582418;2020-07-14 22:15:22;1594790122.2891214;portrait
0.2606793438354482;-0.32217417361529954;-0.9094322715665576;0.06035015718062198;2020-07-14 22:15:22;1594790122.2909179;portrait
0.28366407774057995;-0.3297994085486653;-0.9049377356254912;0.11839415350945613;2020-07-14 22:15:22;1594790122.304831;portrait
0.30316038629594816;-0.33787699406744265;-0.8985083458693874;0.13726546295950473;2020-07-14 22:15:22;1594790122.344764;portrait
0.3185298479807282;-0.3465452279454453;-0.8892389255364492;0.1778162361616786;2020-07-14 22:15:22;1594790122.3851938;portrait
0.3295216752613774;-0.3559383356236871;-0.8764608250375169;0.1423909584449632;2020-07-14 22:15:22;1594790122.425411;portrait
0.3363310529448968;-0.36615109080760594;-0.8598720250884645;0.1165916213729723;2020-07-14 22:15:22;1594790122.466456;portrait
0.3395696429715287;-0.37717333133966013;-0.8396018697236681;0.10066796274834644;2020-07-14 22:15:22;1594790122.5071778;portrait
0.3401701157796944;-0.38880513053230864;-0.8162165655300041;0.07285809234258167;2020-07-14 22:15:22;1594790122.544834;portrait
0.3392599723694324;-0.40057441299898483;-0.790689747083153;0.0774185042127229;2020-07-14 22:15:22;1594790122.584684;portrait
0.33804145672936964;-0.41168093514102927;-0.7643586277174506;0.09734163423998153;2020-07-14 22:15:22;1594790122.624625;portrait
0.3377050170850343;-0.4209836601288995;-0.7388662562279348;0.0991180685866766;2020-07-14 22:15:22;1594790122.664513;portrait
0.3393836696848509;-0.42703816356181906;-0.716073470677708;0.08961261430954437;2020-07-14 22:15:22;1594790122.7042296;portrait
0.34413386987895467;-0.42818707025342606;-0.6979240433513454;0.12041586894042666;2020-07-14 22:15:22;1594790122.7443821;portrait
0.3529161532114049;-0.4227092774609613;-0.6862557234395895;0.13265493329572564;2020-07-14 22:15:22;1594790122.784248;portrait
0.36654597766693;-0.409025502788607;-0.6825609207668104;0.1254865453411398;2020-07-14 22:15:22;1594790122.824193;portrait
0.3855930923152785;-0.38593196827689763;-0.6877218019228183;0.06028464778379572;2020-07-14 22:15:22;1594790122.864008;portrait
0.41023460349229773;-0.35281198771872385;-0.7017723319671734;0.10007837901540029;2020-07-14 22:15:22;1594790122.904059;portrait
0.44010231519729454;-0.3097763196413288;-0.7237542339589036;0.03903085068334988;2020-07-14 22:15:22;1594790122.943969;portrait
0.474184245549356;-0.25770388037357767;-0.7517270688722235;0.023938714555221452;2020-07-14 22:15:22;1594790122.983844;portrait
0.5108392086834096;-0.19818451496600473;-0.782968344862248;0.13084833831209153;2020-07-14 22:15:22;1594790123.024071;portrait
0.5479593416867187;-0.13338830839187818;-0.8143514740758271;0.19159902031962872;2020-07-14 22:15:22;1594790123.063792;portrait
0.5832592466060992;-0.06588094326006536;-0.8428212822172295;0.12435764574831865;2020-07-14 22:15:22;1594790123.103565;portrait
0.6146155315911197;0.001605478734964308;-0.8658396859189357;0.04029436696562527;2020-07-14 22:15:22;1594790123.143343;portrait
0.6403706876071944;0.06641495258435376;-0.8816883346174166;0.0420259007571424;2020-07-14 22:15:22;1594790123.183426;portrait
0.6595392500655378;0.1261743990814953;-0.8895811069113055;0.14761327245638256;2020-07-14 22:15:22;1594790123.22338;portrait
0.6718869773650992;0.17894167627069046;-0.8896102462492764;0.1615586851585249;2020-07-14 22:15:22;1594790123.26318;portrait
