MeanX,MeanY,MeanZ,MeanT,StdX,StdY,StdZ,StdT,MinX,MinY,MinZ,MinT,MaxX,MaxY,MaxZ,MaxT,Fall
-0.5031369383855478,0.5583427048540599,-0.546673385321026,0.16547299276741667,0.1814757380276539,0.35354674765661714,0.24403851809128774,0.1141331566667464,-0.739635099227269,-0.4784551505589114,-0.9980001891128332,0.0015119500850033776,0.09905714795276194,0.9178151312137351,-0.2756435366237742,0.4718927272650717,0
-0.5152525150964192,0.5707549660554012,-0.30178474197048066,0.1113538302273804,0.3045601107580761,0.5140213615478002,0.36198017321269604,0.15769051055785127,-0.9266520983881468,-0.7464250472186508,-1.026793380093942,0.000923927258220658,0.3182131162663847,0.938896712051577,0.048833799065523716,0.7105230855771083,0
-0.6218627466642975,0.9211250110365305,-0.15852505483083298,0.12168600012159488,0.16191109689784408,0.05700856338381508,0.06899807460663873,0.12310968985010051,-0.9385868054443928,0.8434473492113325,-0.2538117411696537,0.003086465398226324,-0.3595579479982909,1.0483348637347536,0.01664969665627989,0.6710883757174635,0
-0.6533310216040058,0.8321873757181623,-0.22246198814944548,0.1467426035262182,0.16667948746963665,0.2692985859848639,0.20249849637554773,0.1837417292386828,-0.9523882431849698,-0.09698937876728422,-0.7049159967060519,0.0005815688462007528,-0.3225857400698809,1.1070126512701275,0.1115282791776096,1.2079264937186662,0
-0.5915293704291813,0.6826352767778966,-0.3490430474961101,0.1497007670626994,0.20048117421704448,0.4632016321309112,0.28052693141006513,0.18703714999301077,-0.8725365948019893,-0.6329149771411409,-0.905055922823816,0.0004692528571865751,0.008361921177549657,1.0371836287262823,-0.05817676660627126,0.9396183224917536,0
-0.4386289056126868,0.4950478487899567,-0.3187630566624181,0.15312865559433073,0.3939530205402365,0.5942146556486869,0.28676128167368875,0.2700273085448025,-1.1433782624611242,-0.8039607563201524,-0.9191095062149996,9.217692539920108e-06,0.3613696320698712,0.9828361688707492,-0.04263319961196978,1.33216157592517,0
-0.48165299221232655,0.4455667265920595,-0.25160127650110015,0.13533946408663125,0.4582583909836935,0.6641457252656005,0.1569676120862101,0.21984848950081234,-1.3835750093728845,-0.9228907123307072,-0.503554657561907,0.0013793994151711786,0.2970442864467071,1.02456962352675,0.03352780372257766,1.0103807690378233,0
-0.6576507962408239,0.8744638463444818,-0.15453358193633154,0.11250441067835112,0.12006427521944259,0.08297968741001709,0.20167118927633204,0.1144933022827838,-0.9116875810423448,0.7414370292716347,-0.6126748500536142,0.002768776655202032,-0.4449554996726907,1.0375188144986258,0.07357209311282864,0.4601628338625297,0
-0.5076698062375931,0.9712260774122586,-0.033596126443002486,0.07390000343128686,0.18566314295071537,0.05927040771513027,0.12906232815357813,0.1447862535854223,-0.7242887851627445,0.8447596869491335,-0.298407539084657,4.316232148227073e-05,-0.12496177569309197,1.0911998967146883,0.2455597358363124,1.1649439476145744,0
-0.5585342313125845,0.3299888554732927,-0.275733873465074,0.08480651560598294,0.279022063876291,0.6303353072623874,0.3279163235128746,0.07376797914453903,-0.9069970913521124,-0.7402112144299289,-0.7985702330474687,5.722789900630687e-05,-0.04806746089500806,0.9268414228438442,0.19167479719964567,0.4464462305672612,0
-0.4824177689223197,0.404126578016038,-0.42811847781881285,0.14078590250390255,0.2401186983572955,0.6505935138548427,0.22065475102232068,0.12225129802435597,-0.9432948080556528,-0.7180696095057952,-0.7640173760588354,0.009347386458546936,-0.14782466554108212,0.9596253604876891,-0.09659726261859417,0.5929567513091422,0
-0.6421232392995619,0.8475213010754854,-0.1371082133344228,0.10604434834216989,0.12903185447941518,0.054860672833909496,0.20358577074934459,0.10816579748116356,-0.8601996610194799,0.7222468689710825,-0.6110493257746102,0.00019987847238667206,-0.4387753566672812,0.9172576527544288,0.13289310821332978,0.4765108475449154,0
-0.5056583573753217,0.45022437964463524,-0.44205718481326234,0.14357018582795472,0.28870492157472266,0.5961574656085364,0.23341236940892587,0.12487518313113594,-0.8582649571885976,-0.6823025721426123,-0.791613486481567,0.0011519681592631061,0.05758406405101089,0.9225330513790688,-0.12242769422927816,0.6163709133081987,0
-0.5714801450890794,0.6471014718877135,-0.334228318412936,0.13206080278183832,0.18378429237469612,0.5108435099727533,0.207711276772763,0.10325710088068625,-0.8420634684649643,-0.6982441165622693,-0.7283263258903883,0.0010503324126887037,-0.1539624103365337,1.0064081184979443,-0.08879590059678136,0.3991755124285419,0
0.24940280150265962,0.036406574709142575,-0.9181715708506143,0.06662467262000993,0.12039790427781982,0.32058026531215117,0.09915315047810797,0.09388516622117463,0.051496245622628604,-0.4482247560819889,-1.1294839049131449,0.0006231129617617626,0.4827904471939447,0.4503780200932645,-0.7523815904991537,0.7284644678181351,0
0.317342057336681,0.24463208551725013,-0.9511094956698918,0.08042670615049616,0.0484434766809633,0.050989083666080286,0.07477420838357304,0.056563899372669674,0.2417008297870507,0.14705391149395866,-1.1119361967169112,0.0030517418069706537,0.4289038251788406,0.32216617908184875,-0.8173877615126766,0.2974674072211947,0
0.32249060700613524,0.3959874326618583,-0.8830843465943307,0.11872883197365743,0.04764926689253031,0.05175973365334906,0.05798576947406082,0.05933427117031823,0.24015824714436965,0.30200239095641584,-0.9977663024229271,0.029669783726887996,0.43259664873758,0.461303702109061,-0.7736463091268047,0.4070521621308672,0
0.17017800959648666,0.10945272211112114,-1.0026831735084747,0.02142539592327651,0.05139230066500432,0.04936008388100627,0.0566695648046745,0.02482905189941491,0.0839140812289374,0.04245291708453084,-1.1281321623419327,0.000613999580394875,0.2637401258357921,0.22087108640274214,-0.9065789618866128,0.17115457380327825,0
