MeanX,MeanY,MeanZ,MeanT,StdX,StdY,StdZ,StdT,MinX,MinY,MinZ,MinT,MaxX,MaxY,MaxZ,MaxT,Fall
-0.19299750726103587,-0.30171597224510094,-0.7396115316290447,0.22405297527493057,0.18210619059681243,0.1591866537323499,0.21660563714586115,1.2763743996801376,-0.6360001903786069,-0.5557286943949474,-1.086881459726574,1.3861995995512189e-07,0.10970511026749606,0.07978941438155449,-0.1400931973547603,11.034144639843221,1
-0.1820951956635091,-0.114438281595335,-0.8332849991555045,0.312234461858624,0.1558464165182898,0.1968159192370842,0.27120334627166515,2.4351497630756676,-0.471160546964408,-0.3901157939022494,-1.2550562297460028,1.0298144559328648e-07,0.0349562626732323,0.4968109277957199,-0.13499338093922275,21.115829225791646,1
0.06878307594221474,-0.2577779242644116,-0.044123008469250324,0.7638291023370534,0.15983271259221807,0.13152666709876182,0.9463871405332467,6.382958379499837,-0.17879804154947024,-0.5565738307767187,-1.0915746072490176,1.8225136955152264e-06,0.4316507739619352,-0.06780513047512561,1.375485120667275,55.302440372126206,1
-0.17050506653418804,-0.112867904300613,-0.13469306428002265,0.6293758927374159,0.17810926632791613,0.1543484246110576,0.8213576641924504,5.053685950921936,-0.6320631107813515,-0.3126768928846637,-0.9732593508957776,6.597389301532529e-09,0.061168546992197974,0.2907247371395478,1.07124581230564,43.79305887697136,1
-0.1365066835460711,-0.10341045909254255,-0.7910142387511535,0.38579240337977927,0.21955403307710467,0.1893162449480301,0.24723984348384365,2.6854552544551975,-0.703011109936453,-0.3430678328136585,-1.068702844200495,7.127921719529695e-07,0.1514101019275814,0.4771817921511503,-0.15758730664524453,23.064767604864755,1
-0.053532519901584266,-0.031140343219984004,-0.7817681973329086,0.26705137276794466,0.151658497297097,0.37352467271317097,0.23429444465955757,1.3118758700447544,-0.2734775691382369,-0.5816026912023491,-1.086855861440659,3.2670186556060805e-08,0.21883877951448827,0.4859815862413013,-0.197467580306642,9.72764266290227,1
-0.20742480990443035,0.05367764445068243,-0.13213722077681664,0.30789869475685744,0.3282282621248438,0.270938797001927,0.7305679896968377,1.9121183288970538,-0.7792554295174776,-0.3245875954941482,-1.0858315307842732,1.667143468608856e-06,0.3687368772792219,0.7948295768856191,1.124661567330994,16.430143875706367,1
-0.20699872450987614,0.16875930507842782,-0.8167544482658422,1.9931084826632877,0.2733524715069821,0.25478482381928313,0.3491467597297627,16.742182383476365,-0.6911057182181897,-0.15457615608289293,-1.3368928106479077,5.450092857017808e-07,0.25324495865808505,0.9043129091208734,-0.14804255141480435,145.04865619078942,1
-0.04702316149330086,-0.044612978799088335,0.032824138193082206,0.30078770951063655,0.2660201974682977,0.24951685128977197,0.932988701321783,1.5735142613097322,-0.9998352410933892,-0.3393978162649214,-0.8932765019131941,1.1526026355568321e-08,0.2398632574645207,0.7362516544445028,1.5078277952753938,12.020515817744124,1
-0.24669116207392666,-0.04656326037855933,0.010524827948143745,0.2897212232356013,0.16518604084014432,0.2673616107714467,0.8500996058412159,2.0002741063098934,-0.8818078010816134,-0.4874129558967967,-0.9395558038765364,7.403741619782522e-08,-0.026822525529168226,0.6726369911012139,1.1566801141370642,17.36041008579274,1
0.005661938464598335,0.0012115003621575855,-0.7684983005010098,1.544329841984905,0.3214623736411214,0.42450279042325256,0.22096741669324071,12.585891719184163,-0.8890546524594539,-0.4795948551181447,-1.0683384661241226,9.618173635317363e-08,0.3140464337833673,0.8689028768188362,-0.23792143681680125,109.0788428964526,1
-0.1249497625328443,-0.02992149736185606,-0.09139176187385072,0.2748554063261212,0.23771344442304787,0.27831358442263243,0.8012680964655943,1.7169340983203418,-0.8950228316099682,-0.4296773064474469,-0.9619331779474802,8.689335118106102e-08,0.1373699824262899,0.7341648067064948,1.1558943556720511,14.871670037413486,1
-0.08093585650450384,-0.05095197617658536,-0.7988025036025883,1.1549292169823262,0.2764036800513313,0.3922270631165253,0.269971287901826,9.228918479579331,-0.8062844003234562,-0.4585804290251415,-1.1769363623040294,5.625366839012713e-09,0.15099823936207327,0.7812017400589791,-0.152043101155139,80.00304457242686,1
-0.11393847665505305,0.016102992501417446,-0.04724153085631732,0.32827468290264955,0.2655876047874415,0.21650796262503988,0.9189010338431812,2.457020339429489,-0.7694023732044787,-0.3427494451069231,-1.2150428419228692,3.693824766060061e-07,0.2543804479068059,0.5237612950115164,1.2594274689603644,21.313770152468127,1
0.05187169224666981,-0.06783971289999619,-0.7600891978129799,0.4459578837196699,0.1521755078153944,0.1734802509795224,0.30198345369406493,3.139998481529026,-0.4165259390214476,-0.3984151962217057,-1.1654874528780534,4.158977162660449e-08,0.18008116567407728,0.3710716223787724,-0.06784592021085603,26.835742728707995,1
0.4932738751442893,0.205973424945903,-0.49811028989055295,0.1427617953942294,0.32250691816055477,0.17152294282219946,0.34900704177911435,0.36709614414184927,-0.06225689319437028,-0.09571605616570884,-1.1257780166291325,3.577234508611582e-08,0.8561638226415205,0.44392671850315385,0.19426892665812925,3.0206740504771226,1
0.45648952403981347,0.38387085661777665,-0.5297029093863963,0.8769212494497479,0.2752128202306264,0.24732347112724382,0.2097572818536017,5.32305282334691,0.010557117178967762,-0.10395782036056546,-0.9800385155502356,1.1456461379566464e-07,0.7689814597783415,0.7856080061812398,-0.15097415907448908,44.658452276685,1
0.12686434224672063,0.01907219051793518,-0.9513587498229205,0.1768029390252716,0.16611012551061866,0.2643796544033448,0.18202041164604715,1.175461039679662,-0.17951201536346362,-0.3569927666744768,-1.4067523925548058,2.087614348056377e-08,0.3606133328107437,0.3622166379496217,-0.5208439439467998,10.209206728988304,1
0.1822055720302736,0.20296959633217976,-0.9236059148649157,0.4824846558706296,0.10711301127786427,0.3050297979907532,0.21060050713066245,3.659456636042614,0.02571906056427928,-0.24205691515005756,-1.4095380668630224,3.474980303508346e-09,0.35095473941893623,0.7089836290612985,-0.5175943221184878,31.746854734427963,1
0.1403664447813389,0.09203619916754455,-0.8208775774200409,0.12803446388969975,0.18019036271793426,0.5141584199163437,0.2051950106263995,0.3125476556024607,-0.1187802652336486,-0.7768257223627818,-1.3202917288242466,6.297861432358332e-07,0.40740478212501785,0.6122850206795076,-0.4956465448710129,2.587881829313332,1
0.22515073163840252,-0.15331036088173355,-0.9357304848557629,0.09527393078107514,0.13059155558345587,0.059484638766719,0.1763366289613096,0.5184976082421346,0.013832854079791594,-0.2250587421164152,-1.228237985982871,3.3366214324814786e-07,0.3909025143903027,-0.015613940432538616,-0.4566197432630527,4.5173275714999415,1
0.21820987475412607,0.24069553981816824,-0.8308118723569654,0.27857584575378475,0.08443105992518997,0.44417630338674274,0.20087571232877185,1.6957029152260805,0.08345150696764304,-0.3370597204183197,-1.2480442331792592,5.184104026056957e-07,0.3935495808792212,0.8175876919401325,-0.4296714806859015,14.755102544604824,1
0.03333113846304933,0.10613930711756213,-0.9342220342947847,0.0685229097832726,0.16939994484216456,0.3285927428591455,0.17343233593666355,0.13783474618136826,-0.1645690912185741,-0.353129137216485,-1.1644827527176138,1.166869225244227e-06,0.30874853126518864,0.5452127690692334,-0.4617094733007478,1.1533918194461812,1
0.2490115327572893,0.187505269026196,-0.8125289901585396,0.5058984805248276,0.2353286433411823,0.44673867903750136,0.18961119416102468,2.751696722411652,-0.04467765704610687,-0.4062816632692179,-1.2442922500028184,2.1668654426321157e-07,0.5475266683444947,0.7579306004934797,-0.4991168951811706,23.34723305489942,1
0.2383744401586015,-0.13573841294918723,-0.9803678518886233,0.8909284687267884,0.13394192321711113,0.23762852711360513,0.1755579804803782,7.411790181978535,0.031055689451129163,-0.4858748096676572,-1.3707749808750709,1.1593584758884391e-07,0.4311642550125465,0.24393534497685898,-0.5453522114460911,64.22239006499349,1
