Date;Timestamp;DeviceOrientation;AccelerationX;AccelerationY;AccelerationZ;Label
2020-08-08 17:09:16;1596931756.624271;faceUp;-0.488372802734375;0.7279205322265625;-0.4782562255859375;
2020-08-08 17:09:16;1596931756.634413;faceUp;-0.539520263671875;0.705474853515625;-0.4483642578125;
2020-08-08 17:09:16;1596931756.641397;faceUp;-0.5194854736328125;0.6954193115234375;-0.4172821044921875;
2020-08-08 17:09:16;1596931756.644765;faceUp;-0.528289794921875;0.7122802734375;-0.4064788818359375;
2020-08-08 17:09:16;1596931756.6460981;faceUp;-0.5016632080078125;0.7366180419921875;-0.5028076171875;
2020-08-08 17:09:16;1596931756.678753;faceUp;-0.5455169677734375;0.710235595703125;-0.4215240478515625;
2020-08-08 17:09:16;1596931756.721329;faceUp;-0.5272369384765625;0.7089385986328125;-0.3958282470703125;
2020-08-08 17:09:16;1596931756.763032;faceUp;-0.5013427734375;0.73345947265625;-0.4565582275390625;
2020-08-08 17:09:16;1596931756.801777;faceUp;-0.5070343017578125;0.72015380859375;-0.4066925048828125;
2020-08-08 17:09:16;1596931756.841213;faceUp;-0.5409698486328125;0.728179931640625;-0.4406585693359375;
2020-08-08 17:09:16;1596931756.885078;faceUp;-0.5225677490234375;0.73663330078125;-0.432037353515625;
2020-08-08 17:09:16;1596931756.920146;faceUp;-0.5094451904296875;0.7368316650390625;-0.4153900146484375;
2020-08-08 17:09:16;1596931756.964781;faceUp;-0.502197265625;0.7316131591796875;-0.457305908203125;
2020-08-08 17:09:16;1596931756.995558;faceUp;-0.544281005859375;0.75323486328125;-0.4656829833984375;
2020-08-08 17:09:16;1596931757.039824;faceUp;-0.531097412109375;0.74652099609375;-0.3404083251953125;
2020-08-08 17:09:16;1596931757.084272;faceUp;-0.5300445556640625;0.6634521484375;-0.3203887939453125;
2020-08-08 17:09:16;1596931757.124068;faceUp;-0.6307373046875;0.6608734130859375;-0.337615966796875;
2020-08-08 17:09:16;1596931757.165144;faceUp;-0.483428955078125;0.7645721435546875;-0.3954620361328125;
2020-08-08 17:09:16;1596931757.2040648;faceUp;-0.5701751708984375;0.74468994140625;-0.1867523193359375;
2020-08-08 17:09:16;1596931757.245125;faceUp;-0.63641357421875;0.6331329345703125;-0.2332000732421875;
2020-08-08 17:09:16;1596931757.283313;faceUp;-0.717132568359375;0.75494384765625;-0.378631591796875;
2020-08-08 17:09:16;1596931757.322618;faceUp;-0.68914794921875;0.701324462890625;-0.250579833984375;
2020-08-08 17:09:16;1596931757.364969;faceUp;-0.685302734375;0.59893798828125;-0.2139892578125;
2020-08-08 17:09:16;1596931757.4042811;faceUp;-0.7219085693359375;0.580963134765625;-0.2116851806640625;
2020-08-08 17:09:16;1596931757.44445;faceUp;-0.7747955322265625;0.5572357177734375;-0.06854248046875;
2020-08-08 17:09:16;1596931757.482594;faceUp;-0.8554840087890625;0.478973388671875;0.223175048828125;
2020-08-08 17:09:16;1596931757.5241408;faceUp;-0.8351898193359375;0.494659423828125;0.30078125;
2020-08-08 17:09:16;1596931757.562609;faceUp;-0.83966064453125;0.5301513671875;0.0755615234375;
