Date;Timestamp;DeviceOrientation;AccelerationX;AccelerationY;AccelerationZ;Label
2020-08-08 17:12:21;1596931941.929877;portrait;-0.3900909423828125;0.7598114013671875;-0.4806976318359375;
2020-08-08 17:12:21;1596931941.954119;portrait;-0.3774566650390625;0.7675323486328125;-0.411956787109375;
2020-08-08 17:12:21;1596931941.95783;portrait;-0.4589080810546875;0.78582763671875;-0.5081939697265625;
2020-08-08 17:12:21;1596931941.970592;portrait;-0.4462127685546875;0.7646942138671875;-0.45751953125;
2020-08-08 17:12:21;1596931941.973583;portrait;-0.411651611328125;0.7669677734375;-0.4199066162109375;
2020-08-08 17:12:21;1596931941.9766731;portrait;-0.399139404296875;0.790130615234375;-0.4456634521484375;
2020-08-08 17:12:21;1596931941.987617;portrait;-0.4092864990234375;0.8030853271484375;-0.4426727294921875;
2020-08-08 17:12:21;1596931941.995465;portrait;-0.414703369140625;0.78033447265625;-0.4681854248046875;
2020-08-08 17:12:21;1596931942.037184;portrait;-0.4239959716796875;0.7786865234375;-0.46417236328125;
2020-08-08 17:12:21;1596931942.079294;portrait;-0.4109954833984375;0.789276123046875;-0.4458465576171875;
2020-08-08 17:12:21;1596931942.119866;portrait;-0.4266357421875;0.774322509765625;-0.4023895263671875;
2020-08-08 17:12:21;1596931942.162874;portrait;-0.4127044677734375;0.7623138427734375;-0.4557647705078125;
2020-08-08 17:12:21;1596931942.202002;portrait;-0.405792236328125;0.7894744873046875;-0.45184326171875;
2020-08-08 17:12:21;1596931942.24296;portrait;-0.40863037109375;0.7976531982421875;-0.4390411376953125;
2020-08-08 17:12:21;1596931942.2796478;portrait;-0.4130859375;0.7774200439453125;-0.439300537109375;
2020-08-08 17:12:21;1596931942.3213181;portrait;-0.400482177734375;0.7847900390625;-0.4639129638671875;
2020-08-08 17:12:21;1596931942.363219;portrait;-0.4038543701171875;0.791229248046875;-0.479156494140625;
2020-08-08 17:12:21;1596931942.403719;portrait;-0.4127349853515625;0.7754669189453125;-0.4038238525390625;
2020-08-08 17:12:21;1596931942.440948;portrait;-0.4249114990234375;0.7637481689453125;-0.40435791015625;
