Date;Timestamp;DeviceOrientation;AccelerationX;AccelerationY;AccelerationZ;Label
2020-08-08 17:44:11;1596933851.649455;faceUp;0.1435546875;-0.3645172119140625;-0.8642120361328125;
2020-08-08 17:44:11;1596933851.663743;faceUp;0.135406494140625;-0.4080047607421875;-0.8898468017578125;
2020-08-08 17:44:11;1596933851.6655521;faceUp;0.1350860595703125;-0.4182586669921875;-0.882659912109375;
2020-08-08 17:44:11;1596933851.6695719;faceUp;0.134735107421875;-0.4461517333984375;-0.8602752685546875;
2020-08-08 17:44:11;1596933851.687568;faceUp;0.116790771484375;-0.559356689453125;-0.9483795166015625;
2020-08-08 17:44:11;1596933851.7149901;faceUp;0.1805877685546875;-0.4991455078125;-0.892669677734375;
2020-08-08 17:44:11;1596933851.7598228;faceUp;0.17083740234375;-0.5561065673828125;-0.90386962890625;
2020-08-08 17:44:11;1596933851.803483;faceUp;0.1293487548828125;-0.5187225341796875;-0.9877777099609375;
2020-08-08 17:44:11;1596933851.840067;faceUp;0.2159423828125;-0.418609619140625;-1.0877685546875;
2020-08-08 17:44:11;1596933851.880444;faceUp;0.1280059814453125;-0.4224395751953125;-1.0348968505859375;
2020-08-08 17:44:11;1596933851.92479;faceUp;0.1221771240234375;-0.44384765625;-0.9955902099609375;
2020-08-08 17:44:11;1596933851.960938;faceUp;0.1613616943359375;-0.501556396484375;-0.909515380859375;
2020-08-08 17:44:11;1596933851.994094;faceUp;0.2520599365234375;-0.42999267578125;-0.592071533203125;
2020-08-08 17:44:11;1596933852.034442;faceUp;0.3314971923828125;-0.16571044921875;-0.33990478515625;
2020-08-08 17:44:11;1596933852.083074;faceUp;0.10589599609375;-0.117218017578125;-0.114990234375;
2020-08-08 17:44:11;1596933852.124603;faceUp;-0.6162109375;-0.4510955810546875;-0.58966064453125;
2020-08-08 17:44:11;1596933852.161344;faceUp;-1.17620849609375;0.6962432861328125;-2.4422607421875;
2020-08-08 17:44:11;1596933852.2040439;faceUp;-0.0685272216796875;0.244659423828125;-0.779815673828125;
2020-08-08 17:44:11;1596933852.2408628;faceUp;-0.022705078125;-0.056121826171875;-0.020751953125;
2020-08-08 17:44:11;1596933852.2847981;faceUp;-0.2217254638671875;0.0832977294921875;-0.9970855712890625;
2020-08-08 17:44:11;1596933852.324255;faceUp;-0.1369171142578125;0.1991424560546875;-1.4510650634765625;
