AccelerationX;AccelerationY;AccelerationZ;AccelerationT;Date;Timestamp;DeviceOrientation
-0.43512230658369644;0.7945550143444541;-0.37946275344983743;0.1309172815972488;2020-07-18 14:21:32;1595107294.066848;portrait
-0.4426570903711737;0.792809193379171;-0.37763367993502606;0.09924445651674318;2020-07-18 14:21:32;1595107294.0780194;portrait
-0.4498705092231324;0.7910795867866034;-0.37600404898232853;0.17616327761315986;2020-07-18 14:21:32;1595107294.0810242;portrait
-0.45647987463102424;0.7893556365035289;-0.37478917240436077;0.13820065735694698;2020-07-18 14:21:32;1595107294.0954359;portrait
-0.46228908405512076;0.787624242886822;-0.37413756694500416;0.10258149438755026;2020-07-18 14:21:32;1595107294.099416;portrait
-0.46719240157884645;0.7858735889523387;-0.3741222247902806;0.15778305940983728;2020-07-18 14:21:32;1595107294.104418;portrait
-0.4711577452417782;0.7840993707946682;-0.3747452448231976;0.14848718212933676;2020-07-18 14:21:32;1595107294.112442;portrait
-0.47420533939160675;0.7823102573893437;-0.37595179642859844;0.11533358330331822;2020-07-18 14:21:32;1595107294.113004;portrait
-0.47639104746461625;0.7805285852480016;-0.3776453509776527;0.14238163962177453;2020-07-18 14:21:32;1595107294.1268704;portrait
-0.47779577131124557;0.7787860179488931;-0.3797025450824224;0.15101500065532747;2020-07-18 14:21:32;1595107294.1298342;portrait
-0.4785188758269775;0.7771182512462839;-0.3819915431240835;0.15776027776676926;2020-07-18 14:21:32;1595107294.143494;portrait
-0.47867250113996024;0.775561276762664;-0.3843901308750552;0.12429536239647376;2020-07-18 14:21:32;1595107294.146575;portrait
-0.4783744518133663;0.7741478812250062;-0.38679598643894764;0.15011326891443133;2020-07-18 14:21:32;1595107294.149231;portrait
-0.4777407179008551;0.7729037003587158;-0.3891294253644868;0.13920521571572664;2020-07-18 14:21:32;1595107294.1618;portrait
-0.4768806511610598;0.7718448726634946;-0.39133322357031175;0.15904239127561937;2020-07-18 14:21:32;1595107294.1638632;portrait
-0.47589476751821125;0.7709784022273543;-0.3933704739156918;0.13431315049982118;2020-07-18 14:21:32;1595107294.1773338;portrait
-0.4748716926796904;0.7703037844707141;-0.3952198415652684;0.1338031554709218;2020-07-18 14:21:32;1595107294.1802669;portrait
-0.47388305744594456;0.7698146264069339;-0.3968704642564354;0.163540999282489;2020-07-18 14:21:32;1595107294.1837132;portrait
-0.47297989249513694;0.769499659565967;-0.3983184201124314;0.14397612539091398;2020-07-18 14:21:32;1595107294.1946466;portrait
-0.4721937946236158;0.769341848952594;-0.39956196200722205;0.12115997971230286;2020-07-18 14:21:32;1595107294.197577;portrait
-0.47154165156187094;0.769316078397295;-0.4005943861329015;0.151973941324286;2020-07-18 14:21:32;1595107294.211041;portrait
-0.4710303470740496;0.7693895338951926;-0.40140165401390304;0.1544868720622503;2020-07-18 14:21:32;1595107294.213872;portrait
-0.4706586166409741;0.7695276271777425;-0.40197086124637327;0.14331559072770617;2020-07-18 14:21:32;1595107294.216004;portrait
-0.4704149593640867;0.769702572885925;-0.4023052421133429;0.14830313204333834;2020-07-18 14:21:32;1595107294.21908;portrait
-0.47027321536939676;0.7698992999847383;-0.4024375069154356;0.1527865353219653;2020-07-18 14:21:32;1595107294.2274132;portrait
-0.47018960696479944;0.7701159206543826;-0.40243674982758587;0.14435898763736077;2020-07-18 14:21:32;1595107294.230324;portrait
-0.4701043423385465;0.7703593375985285;-0.4024063440350127;0.14318535793469067;2020-07-18 14:21:32;1595107294.242389;portrait
-0.46994836521941946;0.7706388583553677;-0.4024721297989666;0.1484238878841211;2020-07-18 14:21:32;1595107294.2456944;portrait
-0.4696542126738038;0.7709611220403128;-0.40276355205788694;0.13779250968166323;2020-07-18 14:21:32;1595107294.248821;portrait
-0.4691702609703782;0.7713274088144618;-0.40339170005357144;0.15335229380178816;2020-07-18 14:21:32;1595107294.261832;portrait
-0.4684778991334882;0.7717316247558982;-0.4044269631908921;0.15074855340267845;2020-07-18 14:21:32;1595107294.2638168;portrait
-0.4676090374287562;0.7721567706286759;-0.405877165290773;0.14902139720203778;2020-07-18 14:21:32;1595107294.2772944;portrait
-0.4666594688060783;0.7725697831111401;-0.4076657881836591;0.12727814280729888;2020-07-18 14:21:32;1595107294.298111;portrait
-0.4657958736803246;0.772917369716694;-0.40961210610971155;0.14908100553466852;2020-07-18 14:21:32;1595107294.339472;portrait
-0.4652577903829659;0.773125798531166;-0.41141975066552317;0.14966481997333858;2020-07-18 14:21:32;1595107294.382107;portrait
-0.46535468499784427;0.7731051104344656;-0.4126807437526514;0.13850784011469486;2020-07-18 14:21:32;1595107294.422863;portrait
-0.46645402320936946;0.7727563625412417;-0.41289767671823474;0.16121929875325236;2020-07-18 14:21:32;1595107294.464851;portrait
-0.46895674786976393;0.7719797007106922;-0.41152225121093267;0.14929262034348767;2020-07-18 14:21:32;1595107294.507941;portrait
-0.4732631181486915;0.7706788617595812;-0.40800504848462044;0.12509349219258326;2020-07-18 14:21:32;1595107294.541889;portrait
-0.47973682063115164;0.768757991297928;-0.401851303706101;0.1744618397239357;2020-07-18 14:21:32;1595107294.580667;portrait
-0.48867196934103285;0.7661133466916595;-0.392680519890961;0.14810546620969944;2020-07-18 14:21:32;1595107294.6201339;portrait
-0.500260146356199;0.7626291385432867;-0.38028512800642716;0.15323476564662997;2020-07-18 14:21:32;1595107294.6607811;portrait
-0.5145544811498141;0.7581861659362742;-0.3646744075219312;0.17161043373681295;2020-07-18 14:21:32;1595107294.7019172;portrait
-0.5314356115996004;0.7526844110902717;-0.34608719611243405;0.11672172083777355;2020-07-18 14:21:32;1595107294.746445;portrait
-0.5505902057975729;0.7460727444582931;-0.32496742530655837;0.0996590565233646;2020-07-18 14:21:32;1595107294.78583;portrait
-0.5715150200398774;0.7383787575087029;-0.3019141951377414;0.12695115917608746;2020-07-18 14:21:32;1595107294.8260539;portrait
-0.5935585197191786;0.7297365269837404;-0.2776278022880166;0.14631132367308197;2020-07-18 14:21:32;1595107294.865973;portrait
-0.6160007859677201;0.7204062605038453;-0.25286421606714055;0.1211254187701627;2020-07-18 14:21:32;1595107294.9065359;portrait
-0.6381538400799275;0.7107692163104952;-0.22839517570538811;0.11624648068451648;2020-07-18 14:21:32;1595107294.946388;portrait
-0.6594519254747745;0.7012835135356768;-0.20496930432745428;0.06894017337176095;2020-07-18 14:21:32;1595107294.985278;portrait
-0.6795015300370113;0.6924082864752924;-0.18327974086307203;0.07576805003482434;2020-07-18 14:21:32;1595107295.024959;portrait
-0.6980751869415843;0.6845264706708516;-0.16394878625066386;0.0937468946710247;2020-07-18 14:21:32;1595107295.065772;portrait
-0.715056187616176;0.6778970854864307;-0.14753062167149864;0.0918484272351705;2020-07-18 14:21:32;1595107295.1062331;portrait
-0.7303592591837769;0.6726462653326502;-0.13451605257143237;0.08418036454145295;2020-07-18 14:21:32;1595107295.1456509;portrait
-0.7438548905752888;0.6687855215906655;-0.12531544432038091;0.060712616609635006;2020-07-18 14:21:32;1595107295.184344;portrait
-0.7553149666911918;0.6662417611776869;-0.12020711095436436;0.041654243784616796;2020-07-18 14:21:32;1595107295.2252886;portrait
-0.7643870190707639;0.6648903291741133;-0.11925975096116968;0.023765681754639445;2020-07-18 14:21:32;1595107295.265751;portrait
-0.7706042749131972;0.6645872592204836;-0.12225393505704604;0.02995236675147339;2020-07-18 14:21:32;1595107295.305027;portrait
-0.7734414343182621;0.6651968339761853;-0.12863120536301237;0.04960836918795053;2020-07-18 14:21:32;1595107295.3456511;portrait
-0.7724150572098254;0.666611289619281;-0.13749065290328646;0.03710210510598699;2020-07-18 14:21:32;1595107295.385756;portrait
-0.7672064342204706;0.66876512821137;-0.14764088324240351;0.02086892381964134;2020-07-18 14:21:32;1595107295.425514;portrait
-0.757774406206383;0.6716511612521047;-0.1577113573336535;0.08675884392434696;2020-07-18 14:21:32;1595107295.4644508;portrait
